2024-04-04, 13:21:18

--------------- PARAMETERS ---------------------
Magri update used: yes (type 3)
Gravity used: no
Prefer specificity: no
specific > general bias: 30
*expanding* specific > general bias: no
learning trials, listed by batch: [1000, 1000, 1000, 1000]
markedness plasticity, listed by batch: [2, 0.2, 0.02, 0.002]
markedness noise, listed by batch: [2, 2, 2, 2]
faithfulness plasticity, listed by batch: [2, 0.2, 0.02, 0.002]
faithfulness noise, listed by batch: [2, 2, 2, 2]
initial markedness weights = 100; initial faithfulness weights = 0

--------------- RESULTS ---------------------

Id(Bk)Syl1	172.75924778207903
Id(Bk)	142.75924778207903
*F3	141.84178393104602
*B5	136.65241661756465
*B2	136.585749950898
*F4	135.1544502121334
*F5	135.1544502121334
*B3	134.71908328423135
*F1	120.75297825959329
*B1	118.32012096467953
*F5..._B5	108.50833502547259
*F5..._B2	107.48806640520395
*F5..._B3	107.20674772388529
*_B5...F3	107.16573398670253
*_B5...F4	106.18287298805204
*_B5F3	105.78111860208713
*_B5...F5	104.44578507596411
*_B5...F1	104.31090606952162
*_B5F1	104.091858450474
*F4..._B5	103.96987348701106
*F5_B2	103.68554728689536
*_B5F5	103.47325760343664
*_B3...F4	103.31038569273866
*_B5F4	103.29825760343664
*_B3...F5	103.19829778065073
*_B3...F3	103.12658002472249
*F4..._B2	102.94960486674242
*F4..._B3	102.66828618542375
*_B3F5	102.54577030812327
*F5_B5	102.4639038192519
*F1..._B5	102.4203067926226
*F3..._B2	102.30314022027777
*_B2F5	102.15252747252748
*_B2...F3	102.06461538461541
*F1..._B3	101.97586234817815
*F5_B3	101.93154728689535
*_B3F4	101.93038569273865
*F4_B5	101.85950821485629
*F3..._B5	101.74758466472221
*_B3F3	101.74196464010708
*_B2...F4	101.5846153846154
*_B2...F5	101.47252747252747
*F3..._B3	101.30314022027777
*_B3...F1	101.30205513784462
*_B3F1	101.11157894736843
*F5..._B1	101.03765229300033
*F4_B2	100.99323959458766
*F1..._B2	100.97586234817815
*F3_B2	100.90233050367857
*F3_B3	100.90233050367857
*F4..._B1	100.8947951501432
*_B2F3	100.68
*_B2F4	100.68
*F1_B5	100.65107602339182
*F5_B1	100.48209673744478
*_B2F1	100.48
*_B2...F1	100.48
*F4_B1	100.33923959458764
*F3_B1	100.24833050367855
*F3..._B1	100.24833050367855
*F1_B2	100.20663157894738
*F1_B3	100.20663157894738
*F4_B3	100.09638245173052
*F1_B1	100.05263157894737
*F1..._B1	100.05263157894737
*_B1F1	100
*_B1...F1	100
*_B1F3	100
*_B1...F3	100
*_B1F4	100
*_B1...F4	100
*_B1F5	100
*_B1...F5	100
*F3_B5	99.34677494812301

rounded:
Id(Bk)Syl1	172.759
Id(Bk)	142.759
*F3	141.842
*B5	136.652
*B2	136.586
*F4	135.154
*F5	135.154
*B3	134.719
*F1	120.753
*B1	118.32
*F5..._B5	108.508
*F5..._B2	107.488
*F5..._B3	107.207
*_B5...F3	107.166
*_B5...F4	106.183
*_B5F3	105.781
*_B5...F5	104.446
*_B5...F1	104.311
*_B5F1	104.092
*F4..._B5	103.97
*F5_B2	103.686
*_B5F5	103.473
*_B3...F4	103.31
*_B5F4	103.298
*_B3...F5	103.198
*_B3...F3	103.127
*F4..._B2	102.95
*F4..._B3	102.668
*_B3F5	102.546
*F5_B5	102.464
*F1..._B5	102.42
*F3..._B2	102.303
*_B2F5	102.153
*_B2...F3	102.065
*F1..._B3	101.976
*F5_B3	101.932
*_B3F4	101.93
*F4_B5	101.86
*F3..._B5	101.748
*_B3F3	101.742
*_B2...F4	101.585
*_B2...F5	101.473
*F3..._B3	101.303
*_B3...F1	101.302
*_B3F1	101.112
*F5..._B1	101.038
*F4_B2	100.993
*F1..._B2	100.976
*F3_B2	100.902
*F3_B3	100.902
*F4..._B1	100.895
*_B2F3	100.68
*_B2F4	100.68
*F1_B5	100.651
*F5_B1	100.482
*_B2F1	100.48
*_B2...F1	100.48
*F4_B1	100.339
*F3_B1	100.248
*F3..._B1	100.248
*F1_B2	100.207
*F1_B3	100.207
*F4_B3	100.096
*F1_B1	100.053
*F1..._B1	100.053
*_B1F1	100
*_B1...F1	100
*_B1F3	100
*_B1...F3	100
*_B1F4	100
*_B1...F4	100
*_B1F5	100
*_B1...F5	100
*F3_B5	99.347
